so_hieu,level,title,heading,path,ordinal,parent_item_id,item_id
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/5/2001,5001,e0294ee4-ef3c-4adf-999b-b189c48049ba,a9bf5b39-bd97-4f30-8957-1bf9b4db71ea
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/5/2001,5001,3d2af977-553b-46c2-984c-7f5b505847c7,21c832e3-2779-4db4-95ac-5f84954db372
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/5/2002,5002,3d2af977-553b-46c2-984c-7f5b505847c7,593ea151-f64f-4a0e-9592-3dd048b256c1
790/QĐ-ĐHCNTT,dieu,Điều 16,Xử lý học vụ,Jan-50,51,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,e73cf7ae-d839-43a3-a7a7-9687de9df33a
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/50/1,16001,e73cf7ae-d839-43a3-a7a7-9687de9df33a,54155f56-9cca-466d-892e-a5e245bcad17
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/50/2,16002,e73cf7ae-d839-43a3-a7a7-9687de9df33a,4868460a-7ef2-48a2-bd86-f2eb99033de0
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/50/3,16003,e73cf7ae-d839-43a3-a7a7-9687de9df33a,e710dc33-a5ac-4c06-bc73-552ec33e7efb
790/QĐ-ĐHCNTT,dieu,Điều 17,"Thôi học, tạm dừng học tập",Jan-51,52,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,cdd3b6cc-4739-44ba-9dc6-8bcf98cf95d4
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/51/1,17001,cdd3b6cc-4739-44ba-9dc6-8bcf98cf95d4,c9bd8548-710c-49d1-9bf6-49a5b824779f
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/51/2,17002,cdd3b6cc-4739-44ba-9dc6-8bcf98cf95d4,1181256c-b545-4ee5-bc8b-e27398b56d1d
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/51/3,17003,cdd3b6cc-4739-44ba-9dc6-8bcf98cf95d4,4ffcce2d-f8f7-4081-aadf-e2658db15027
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/51/4,17004,cdd3b6cc-4739-44ba-9dc6-8bcf98cf95d4,2a59d61b-5f85-4d40-9187-ed6ca6e71101
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/51/5,17005,cdd3b6cc-4739-44ba-9dc6-8bcf98cf95d4,7ec1cebb-a6c6-4943-bf2d-bd9ef864a3df
790/QĐ-ĐHCNTT,dieu,Điều 18,Học cùng lúc hai chương trình đào tạo,Jan-52,53,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,20aeffd4-0606-4966-a9a2-a73192e7a462
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/52/1,18001,20aeffd4-0606-4966-a9a2-a73192e7a462,32d4c52d-8faa-4ede-bcad-7194f20b058a
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/52/2,18002,20aeffd4-0606-4966-a9a2-a73192e7a462,91b092a2-bb9b-4db2-94c9-8a853b81c25e
790/QĐ-ĐHCNTT,diem,Điểm a),,1/52/2/a,18002.01,91b092a2-bb9b-4db2-94c9-8a853b81c25e,29fa3cee-7d50-455d-8844-48c22a439a05
790/QĐ-ĐHCNTT,diem,Điểm b),,1/52/2/b,18002.02,91b092a2-bb9b-4db2-94c9-8a853b81c25e,394a2713-9198-40bb-9465-aa8c74f67237
790/QĐ-ĐHCNTT,diem,Điểm c),,1/52/2/c,18002.03,91b092a2-bb9b-4db2-94c9-8a853b81c25e,af9254ad-d029-4b73-95ad-d6d9042ffbfe
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/52/3,18003,20aeffd4-0606-4966-a9a2-a73192e7a462,c3e0f74a-5e12-438c-82f8-de4de2031291
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/52/4,18004,20aeffd4-0606-4966-a9a2-a73192e7a462,61f1bf56-f0bd-4bee-b6ca-9e6aeee2272a
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/52/5,18005,20aeffd4-0606-4966-a9a2-a73192e7a462,5c8b0c1f-1a8b-4ee1-8f93-01a02d0f228a
790/QĐ-ĐHCNTT,khoan,Khoản 6,,1/52/6,18006,20aeffd4-0606-4966-a9a2-a73192e7a462,478450d6-8df5-4469-bf5e-90b64e0f2473
790/QĐ-ĐHCNTT,dieu,Điều 19,"Điều kiện để chuyển ngành , chuyển chương trình , chuyển trường",Jan-53,54,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,4a8d9361-141b-4110-87ba-e5ddc37dc62a
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/53/1,19001,4a8d9361-141b-4110-87ba-e5ddc37dc62a,30baac2b-1ec5-47fb-9d83-fa3582d9f560
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/53/2,19002,4a8d9361-141b-4110-87ba-e5ddc37dc62a,6f1dff16-d7e2-4215-bd4b-11b4e056a8ce
790/QĐ-ĐHCNTT,dieu,Điều 20,Tổ chức đánh giá môn học,Jan-54,55,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,5665b605-45b8-4998-8229-62cec9e19c68
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/54/1,20001,5665b605-45b8-4998-8229-62cec9e19c68,069cdc88-acf8-4d23-9b86-ce948f8b4245
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/54/2,20002,5665b605-45b8-4998-8229-62cec9e19c68,f0491377-3dbe-428a-990c-e2c0e2b2404c
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/54/3,20003,5665b605-45b8-4998-8229-62cec9e19c68,31bc34ed-90b8-4347-8a99-3b373188cbf8
790/QĐ-ĐHCNTT,dieu,Điều 21,"Đ ánh giá kết quả học tập của học phần , học kỳ, năm học, toàn khóa",Jan-55,56,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,fc9e533b-1ca1-4c0f-a8cd-a47b835368fd
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/55/1,21001,fc9e533b-1ca1-4c0f-a8cd-a47b835368fd,56ec6d24-68df-44a2-873a-db581d507409
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/55/2,21002,fc9e533b-1ca1-4c0f-a8cd-a47b835368fd,23695559-79a1-47ea-a72f-efbadbb6ae3c
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/55/3,21003,fc9e533b-1ca1-4c0f-a8cd-a47b835368fd,02791c03-7502-4a4d-9fad-cd9755fd13f6
790/QĐ-ĐHCNTT,dieu,Điều 22,K hông hoàn tất học phần,Jan-56,57,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,49fdab7a-823f-4b91-961a-64dafe49403d
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/56/1,22001,49fdab7a-823f-4b91-961a-64dafe49403d,61c96886-13a1-4ad0-8968-7bbad2329a74
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/56/2,22002,49fdab7a-823f-4b91-961a-64dafe49403d,d9201703-4b51-4de3-95f6-db2aaddfb93c
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/56/3,22003,49fdab7a-823f-4b91-961a-64dafe49403d,6013e994-c434-42e5-a164-0f1588f115c5
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/56/4,22004,49fdab7a-823f-4b91-961a-64dafe49403d,7f110121-5bc3-4996-b22c-4bba3a559d4f
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/56/5,22005,49fdab7a-823f-4b91-961a-64dafe49403d,14b17ef3-9cd4-44a0-99c0-13d3a386fa82
790/QĐ-ĐHCNTT,dieu,Điều 23,Điểm M iễn,Jan-57,58,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,204e51dd-7988-4807-8f71-f23d063ea952
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/57/1,23001,204e51dd-7988-4807-8f71-f23d063ea952,c22f43f0-5e1e-47c3-a77e-782fd86a09ef
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/57/2,23002,204e51dd-7988-4807-8f71-f23d063ea952,2a2e513a-fa90-4cca-9297-7a5cc39b1886
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/57/3,23003,204e51dd-7988-4807-8f71-f23d063ea952,e80ee694-0b39-4d34-a1c4-b09ffab99cda
790/QĐ-ĐHCNTT,dieu,Điều 24,Cách quản lý điểm,Jan-58,59,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/58/1,24001,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1,a52fd3e8-ac96-414a-a84d-d05bbe591b9c
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/58/2,24002,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1,4eaa5fd3-5ac1-4034-8767-51d239ad995d
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/58/3,24003,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1,5de88056-76d4-4106-b1bd-eb0c6efc0ef7
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/58/4,24004,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1,ddf94991-ef18-4a3b-b3f8-76474f4c8749
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/58/5,24005,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1,c6fd7eeb-4e78-49f4-b580-712e1d112e7d
790/QĐ-ĐHCNTT,khoan,Khoản 6,,1/58/6,24006,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1,5a4b2384-3313-4be6-b01a-1e12f52f789a
790/QĐ-ĐHCNTT,khoan,Khoản 7,,1/58/7,24007,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1,907b4304-daa8-43e5-b2bd-8bb813442334
790/QĐ-ĐHCNTT,khoan,Khoản 8,,1/58/8,24008,dd1bdf30-3f94-4983-bc4e-aadb7cf867f1,afea4d2c-9e2e-42f2-9b9c-a19d46593105
790/QĐ-ĐHCNTT,dieu,Điều 25,Cách tính điểm trung bình,Jan-59,60,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,e3cb4ac7-a613-49f6-b0a1-e50b201652cb
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/59/1,25001,e3cb4ac7-a613-49f6-b0a1-e50b201652cb,e2679096-adfb-4e86-a7d3-d75e59974631
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/59/2,25002,e3cb4ac7-a613-49f6-b0a1-e50b201652cb,b38fd980-875a-4886-8267-ae45eb69c0e4
790/QĐ-ĐHCNTT,dieu,Điều 6,Khoá học ................................ ................................ ................................ ............................... 8,6-Jan,7,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,d2379d37-e5a4-4426-9570-d694f0983806
790/QĐ-ĐHCNTT,dieu,Điều 6,Khoá học ............................................................................................................................... 8,6-Jan,1006,8da37c67-692a-42e0-8ee7-87c94f504f22,d22d403a-3fd4-45a0-995e-df0d5d59e780
790/QĐ-ĐHCNTT,dieu,Điều 6,Khoá học,6-Jan,1006,2579aae6-8bfe-4d96-b6c0-5305815eaaa1,804b6529-f239-4ac8-b6eb-2277efbc88cf
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/6/2001,6001,d22d403a-3fd4-45a0-995e-df0d5d59e780,6d6a9927-b3c2-4878-b292-b815bc5f2449
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/6/2001,6001,804b6529-f239-4ac8-b6eb-2277efbc88cf,e7a7f703-1633-4991-be72-ab4ee7988587
790/QĐ-ĐHCNTT,diem,Điểm a),,1/6/1/a,6001.01,e7a7f703-1633-4991-be72-ab4ee7988587,06dd2fac-d7da-47a4-83b1-6562d2c748b2
790/QĐ-ĐHCNTT,diem,Điểm b),,1/6/1/b,6001.02,e7a7f703-1633-4991-be72-ab4ee7988587,cec44ed7-7bb8-41a0-8769-0e6536de49de
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/6/2002,6002,804b6529-f239-4ac8-b6eb-2277efbc88cf,dd6548ff-3a8d-413e-ab37-213cb80314a1
790/QĐ-ĐHCNTT,dieu,Điều 26,Công nhận và chuyển đổi tín chỉ,Jan-60,61,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,8c3102af-5850-4962-80a6-94743cdb515d
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/60/1,26001,8c3102af-5850-4962-80a6-94743cdb515d,583b42a3-87ed-4ff4-8777-fab8a5aa5f2d
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/60/2,26002,8c3102af-5850-4962-80a6-94743cdb515d,c9056171-9028-4298-8255-a252748ff5b1
790/QĐ-ĐHCNTT,diem,Điểm a),,1/60/2/a,26002.01,c9056171-9028-4298-8255-a252748ff5b1,5d1dd664-d4d7-4497-b7cf-e108276e6003
790/QĐ-ĐHCNTT,diem,Điểm b),,1/60/2/b,26002.02,c9056171-9028-4298-8255-a252748ff5b1,110679d3-db51-4029-b91e-34658b8db4f6
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/60/3,26003,8c3102af-5850-4962-80a6-94743cdb515d,029286bf-8a6c-4bd9-8bac-2d68defa459b
790/QĐ-ĐHCNTT,diem,Điểm a),,1/60/3/a,26003.01,029286bf-8a6c-4bd9-8bac-2d68defa459b,88cfbd5b-5ca2-4455-b579-31112339baf0
790/QĐ-ĐHCNTT,diem,Điểm b),,1/60/3/b,26003.02,029286bf-8a6c-4bd9-8bac-2d68defa459b,0e0a68b9-c07b-4270-9b8c-affd97b05d20
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/60/4,26004,8c3102af-5850-4962-80a6-94743cdb515d,0720e199-c0b7-4150-a9dd-b7e63448c32a
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/60/5,26005,8c3102af-5850-4962-80a6-94743cdb515d,975803d3-35b5-4b2f-8f78-caa1038302c7
790/QĐ-ĐHCNTT,khoan,Khoản 6,,1/60/6,26006,8c3102af-5850-4962-80a6-94743cdb515d,624368d7-4660-47b7-afe2-cb51b91511f5
790/QĐ-ĐHCNTT,dieu,Điều 27,C ấp bảng điểm,Jan-61,62,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,25673452-4e73-408e-b52d-1f839ae8e991
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/61/1,27001,25673452-4e73-408e-b52d-1f839ae8e991,003b52dd-1497-41e0-b6bf-e3b6da6371b3
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/61/2,27002,25673452-4e73-408e-b52d-1f839ae8e991,c7197f8b-afd5-4c66-b796-1f8d3508a44a
790/QĐ-ĐHCNTT,dieu,Điều 28,Ứng dụng công nghệ thông tin trong tổ chức đào tạo,Jan-62,63,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,b4f9da56-a48e-4ca0-a8e1-bcdd0139b8a6
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/62/1,28001,b4f9da56-a48e-4ca0-a8e1-bcdd0139b8a6,81b7ef9b-0b03-404e-9d92-a1f5710d3296
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/62/2,28002,b4f9da56-a48e-4ca0-a8e1-bcdd0139b8a6,48149108-72f3-4e07-b2a7-828d6c480197
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/62/3,28003,b4f9da56-a48e-4ca0-a8e1-bcdd0139b8a6,b16395f0-1e6e-4111-8023-6c43a050e94c
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/62/4,28004,b4f9da56-a48e-4ca0-a8e1-bcdd0139b8a6,4e53a35c-5a90-4d8b-8ff1-5a9ff388630b
790/QĐ-ĐHCNTT,dieu,Điều 29,Ứng dụng công nghệ thông tin trong quản lý cơ sở dữ liệu đào tạo,Jan-63,64,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,77223b08-5de6-458b-9225-762a985339ae
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/63/1,29001,77223b08-5de6-458b-9225-762a985339ae,860434d0-8f63-442b-b54a-edc557cf3d4f
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/63/2,29002,77223b08-5de6-458b-9225-762a985339ae,66729510-9723-467f-a1be-08c516685d35
790/QĐ-ĐHCNTT,dieu,Điều 30,Công bố thông tin,Jan-64,65,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,22e6bb66-c6f7-4338-bf93-a0d9272f4c01
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/64/1,30001,22e6bb66-c6f7-4338-bf93-a0d9272f4c01,1be65aa9-92d5-4d08-bc03-5c8288e2904c
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/64/2,30002,22e6bb66-c6f7-4338-bf93-a0d9272f4c01,dfd5f1cb-1c44-46a6-a99f-cba05fe904f1
790/QĐ-ĐHCNTT,dieu,Điều 31,"Thực tập, khóa luận tốt nghiệp và chuyên đề tốt nghiệp",Jan-65,66,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,0e3b14ea-6bb6-4136-acfd-783b6dcbc007
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/65/1,31001,0e3b14ea-6bb6-4136-acfd-783b6dcbc007,8e04d88f-8756-4aca-954e-21421dee57d8
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/65/2,31002,0e3b14ea-6bb6-4136-acfd-783b6dcbc007,1762b788-a2ac-44c9-b306-0ffcd8d593c3
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/65/3,31003,0e3b14ea-6bb6-4136-acfd-783b6dcbc007,8743288a-ea21-4561-ac74-6e93aa0ebb9f
790/QĐ-ĐHCNTT,dieu,Điều 32,"Chấm thực tập , khóa luận tốt nghiệp",Jan-66,67,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,66f72031-6f57-4150-9892-49b816a4597c
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/66/1,32001,66f72031-6f57-4150-9892-49b816a4597c,058698f7-f0f4-4bb1-9c3b-3064ac150a34
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/66/2,32002,66f72031-6f57-4150-9892-49b816a4597c,175ed47d-0bcb-48e9-b336-a6e92e4eabc6
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/66/3,32003,66f72031-6f57-4150-9892-49b816a4597c,3031b4f6-a808-44f3-972b-74a146436348
790/QĐ-ĐHCNTT,dieu,Điều 33,Điều kiện xét tốt nghiệp và công nhận tốt nghiệp,Jan-67,68,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,b8a7e6b5-ed06-4904-84ca-cf6a32876fa1
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/67/1,33001,b8a7e6b5-ed06-4904-84ca-cf6a32876fa1,80600515-f59b-45a4-8fbe-dbd0e06fec05
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/67/2,33002,b8a7e6b5-ed06-4904-84ca-cf6a32876fa1,10d55dd8-0558-454c-9adf-873c97169513
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/67/3,33003,b8a7e6b5-ed06-4904-84ca-cf6a32876fa1,ee24e94c-a1fa-46c4-96ee-c2069c838910
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/67/4,33004,b8a7e6b5-ed06-4904-84ca-cf6a32876fa1,9a01c86a-e047-4832-8de7-c31501f98ea3
790/QĐ-ĐHCNTT,dieu,Điều 34,Cấp bằng tốt nghiệp,Jan-68,69,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,75a5c282-6352-4a87-b2f1-6f5224ecb25e
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/68/1,34001,75a5c282-6352-4a87-b2f1-6f5224ecb25e,c4997cd9-5803-4fda-a0c1-c2449a87828b
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/68/1,34001,75a5c282-6352-4a87-b2f1-6f5224ecb25e,3d0a5eea-512c-4750-9e87-7c21dbdf2ccb
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/68/2,34002,75a5c282-6352-4a87-b2f1-6f5224ecb25e,729b796f-f7c2-480c-ac4c-03ac3232e5d4
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/68/2,34002,75a5c282-6352-4a87-b2f1-6f5224ecb25e,a224dde3-5b14-424a-968a-cede356da3a2
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/68/3,34003,75a5c282-6352-4a87-b2f1-6f5224ecb25e,0d07844d-7555-450a-a68a-89e93f81cd82
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/68/4,34004,75a5c282-6352-4a87-b2f1-6f5224ecb25e,b1a54435-a5d0-425e-a6ec-995adb47483d
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/68/5,34005,75a5c282-6352-4a87-b2f1-6f5224ecb25e,6050e119-5ab3-487a-a37c-9071d289bd46
790/QĐ-ĐHCNTT,khoan,Khoản 6,,1/68/6,34006,75a5c282-6352-4a87-b2f1-6f5224ecb25e,97dbaa7d-6604-41f6-ab89-e8fcb702c6a6
790/QĐ-ĐHCNTT,dieu,Điều 7,Chương trình đào tạo ................................ ................................ ................................ ............ 8,7-Jan,8,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,e9811e93-e421-40de-abaa-cdedd3d4f9ce
790/QĐ-ĐHCNTT,dieu,Điều 7,Chương trình đào tạo ............................................................................................................ 8,7-Jan,1007,8da37c67-692a-42e0-8ee7-87c94f504f22,b9b5e479-d315-4219-a727-a764d09ed1e8
790/QĐ-ĐHCNTT,dieu,Điều 7,Chương trình đào tạo,7-Jan,1007,2579aae6-8bfe-4d96-b6c0-5305815eaaa1,f46fcd50-a04d-4d15-ad29-7afe5e844051
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/7/2001,7001,b9b5e479-d315-4219-a727-a764d09ed1e8,4fed8be7-7905-41c8-a412-18b7b8e5c379
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/7/2001,7001,f46fcd50-a04d-4d15-ad29-7afe5e844051,811cd632-9166-4fa5-b178-fd0482565cc3
790/QĐ-ĐHCNTT,diem,Điểm a),,1/7/1/a,7001.01,811cd632-9166-4fa5-b178-fd0482565cc3,a95a8233-858f-40e0-856e-147614df468c
790/QĐ-ĐHCNTT,diem,Điểm b),,1/7/1/b,7001.02,811cd632-9166-4fa5-b178-fd0482565cc3,9b1c5e4b-a7fb-4dd4-8613-c558502f9727
790/QĐ-ĐHCNTT,diem,Điểm c),,1/7/1/c,7001.03,811cd632-9166-4fa5-b178-fd0482565cc3,bff0cb38-464b-421c-a0e5-fce19c5532cd
790/QĐ-ĐHCNTT,diem,Điểm d),,1/7/1/d,7001.04,811cd632-9166-4fa5-b178-fd0482565cc3,0c6ceccb-98d6-49a7-8524-6273c5e6c044
790/QĐ-ĐHCNTT,diem,Điểm e),,1/7/1/e,7001.05,811cd632-9166-4fa5-b178-fd0482565cc3,e76c4a88-55ce-427e-b2ea-38093d8c80bb
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/7/2002,7002,f46fcd50-a04d-4d15-ad29-7afe5e844051,75820382-17ca-4dfe-9c01-965c77afa404
790/QĐ-ĐHCNTT,diem,Điểm a),,1/7/2/a,7002.01,75820382-17ca-4dfe-9c01-965c77afa404,e54189b0-b58e-4a40-b5f4-ae9b4b33076c
790/QĐ-ĐHCNTT,diem,Điểm b),,1/7/2/b,7002.02,75820382-17ca-4dfe-9c01-965c77afa404,6f79782d-1919-44be-a49e-765d597f9936
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/7/2003,7003,f46fcd50-a04d-4d15-ad29-7afe5e844051,afda130f-f828-456c-8064-112b54a70205
790/QĐ-ĐHCNTT,diem,Điểm a),,1/7/3/a,7003.01,afda130f-f828-456c-8064-112b54a70205,ab66d713-7866-4bd9-8a6f-b9c4eadd709b
790/QĐ-ĐHCNTT,diem,Điểm b),,1/7/3/b,7003.02,afda130f-f828-456c-8064-112b54a70205,1f78641c-723a-43d9-9edd-fd00d4777900
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/7/2004,7004,f46fcd50-a04d-4d15-ad29-7afe5e844051,cf3109ab-0def-429e-93f6-ce96d5ecccfc
790/QĐ-ĐHCNTT,dieu,Điều 8,Chương trình đào tạo gắn với một ngành ................................ ................................ ........... 10,8-Jan,9,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,9e5de724-07fb-4bfe-8a8c-6884891fb0d6
790/QĐ-ĐHCNTT,dieu,Điều 8,Chương trình đào tạo gắn với một ngành ........................................................................... 10,8-Jan,1008,8da37c67-692a-42e0-8ee7-87c94f504f22,625b20d3-648a-4539-94a1-296c751766de
790/QĐ-ĐHCNTT,dieu,Điều 8,Chương trình đào tạo gắn với một ngành,8-Jan,1008,2579aae6-8bfe-4d96-b6c0-5305815eaaa1,5d233765-4640-4c43-b109-8252a12c286c
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/8/2001,8001,625b20d3-648a-4539-94a1-296c751766de,5a6941ba-c47c-4f51-a270-78ec285f52e3
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/8/2001,8001,5d233765-4640-4c43-b109-8252a12c286c,fab3ddf2-8b09-41f5-ba2d-c26e5768840c
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/8/2002,8002,5d233765-4640-4c43-b109-8252a12c286c,a79e0d30-bb10-4054-bca0-e4bf99439abb
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/8/2003,8003,5d233765-4640-4c43-b109-8252a12c286c,eb394f82-5f39-4a7d-b27d-2cecadc062f4
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/8/2004,8004,5d233765-4640-4c43-b109-8252a12c286c,3b0dd05c-c905-4702-a10a-04200ee81ec1
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/8/2005,8005,5d233765-4640-4c43-b109-8252a12c286c,0ece84ec-147a-4dbb-b077-454063c9a550
790/QĐ-ĐHCNTT,khoan,Khoản 6,,1/8/2006,8006,5d233765-4640-4c43-b109-8252a12c286c,48871d10-fb76-485a-a555-b650ec0187e0
790/QĐ-ĐHCNTT,dieu,Điều 9,Chương trình đào tạo gắn với hơn một ngành ................................ ................................ .... 10,9-Jan,10,d285d5aa-a986-4d7b-abb3-fd301bfb9f60,2e9052ba-91c5-40f9-a1a3-29c580b6e4e5
790/QĐ-ĐHCNTT,dieu,Điều 9,Chương trình đào tạo gắn với hơn một ngành .................................................................... 10,9-Jan,1009,8da37c67-692a-42e0-8ee7-87c94f504f22,35de7e47-121b-47d5-9c59-f2cd88329a8f
790/QĐ-ĐHCNTT,dieu,Điều 9,Chương trình đào tạo gắn với hơn một ngành,9-Jan,1009,2579aae6-8bfe-4d96-b6c0-5305815eaaa1,ea2aca8e-058e-4d67-9789-07597c2d1870
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/9/2001,9001,35de7e47-121b-47d5-9c59-f2cd88329a8f,281936ba-0592-4e70-af2e-9f55afd98723
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/9/2001,9001,ea2aca8e-058e-4d67-9789-07597c2d1870,24316c2c-448a-46e4-9a19-c8e36f4a7323
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/9/2001,9001,2e9052ba-91c5-40f9-a1a3-29c580b6e4e5,7f75cd30-b5fb-4335-8b20-fa9192098cc1
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/9/2002,9002,ea2aca8e-058e-4d67-9789-07597c2d1870,3fec98a3-fed1-49c7-bc44-e4d50161e81a
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/9/2003,9003,ea2aca8e-058e-4d67-9789-07597c2d1870,54a154be-62c9-413f-afc8-19c4cc0c6dbe
