document_id,document_number,sentence
ba97a60fd1a145aea2f0a7b44cf287640a4f8b04927ba269a23ea845cdb5d3b9,36/2020/TT-BGTVT,bãi bỏ điểm k khoản 1 điều 22
ba97a60fd1a145aea2f0a7b44cf287640a4f8b04927ba269a23ea845cdb5d3b9,36/2020/TT-BGTVT,bãi bỏ điểm c khoản 2 điều 22
64feef242aa60ea384d8b13d2ab4b1a9456ffc4375b87b2df33ac9e29aeaa28b,36/2020/TT-BGTVT,bãi bỏ điểm k khoản 1 điều 22
64feef242aa60ea384d8b13d2ab4b1a9456ffc4375b87b2df33ac9e29aeaa28b,36/2020/TT-BGTVT,bãi bỏ điểm c khoản 2 điều 22
64feef242aa60ea384d8b13d2ab4b1a9456ffc4375b87b2df33ac9e29aeaa28b,36/2020/TT-BGTVT,mẫu đề cương báo cáo theo mẫu quy định tại phụ lục 20 của thông tư này
96c0417c1a3331d44f57869536db00fe42290f79da5b96717fcc09ea649cf406,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc được lập
602ccb9be162c66d770102e95c92520a1018d7687f03563f7c1cbcd9118bd356,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
27bf2488a272869a3d43315254ab27e5b05271d5f835f6d7787e8463620b8a4b,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc được thực hiện
e04edcb15feddf635c7dc4e322a5dc1038181c9c1522f32329bb70d51fc82919,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
fc55be31d395d5c4d455873511fcdb8c955ad1b8ddefc74bfc6bdd66b838c811,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc được gửi và nhận theo phương thức xác định
fc55be31d395d5c4d455873511fcdb8c955ad1b8ddefc74bfc6bdd66b838c811,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
fc55be31d395d5c4d455873511fcdb8c955ad1b8ddefc74bfc6bdd66b838c811,36/2020/TT-BGTVT,"phương thức gửi báo cáo gồm gửi trực tiếp, qua dịch vụ bưu chính, fax, qua hệ thống thư điện tử và các phương thức khác theo quy định của pháp luật"
064978b6589bcc6f88ce05af86080cd28e7d7f243dd9d21e154d5ffc052f0c2a,36/2020/TT-BGTVT,bộ phận liên quan thực hiện báo cáo theo tần suất định kỳ 06 tháng
b3547dd800d8c2d1c3c8b18edfd6fba8ba8ff43ec3bc3323c8274fe5387b2612,36/2020/TT-BGTVT,báo cáo về tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc
b3547dd800d8c2d1c3c8b18edfd6fba8ba8ff43ec3bc3323c8274fe5387b2612,36/2020/TT-BGTVT,thời gian chốt số liệu báo cáo từ ngày 01 tháng 01 đến ngày 30 tháng 06 của kỳ báo cáo đối với báo cáo định kỳ 06 tháng đầu năm
b3547dd800d8c2d1c3c8b18edfd6fba8ba8ff43ec3bc3323c8274fe5387b2612,36/2020/TT-BGTVT,thời gian chốt số liệu báo cáo từ ngày 01 tháng 07 đến ngày 31 tháng 12 của kỳ báo cáo đối với báo cáo định kỳ 06 tháng cuối năm
c58dcd5f0581dfcc2801e2a11d43157b63171307125328828fe9eeaf738890c2,36/2020/TT-BGTVT,báo cáo tình hình tổ chức quản lý hoạt động vận tải trên phạm vi toàn quốc phải theo mẫu đề cương báo cáo
c58dcd5f0581dfcc2801e2a11d43157b63171307125328828fe9eeaf738890c2,36/2020/TT-BGTVT,mẫu đề cương báo cáo theo mẫu quy định tại phụ lục 21 của thông tư này
5083fd4215518b110e3c43f6bf37d53afc6fbf9b0e6114071be52f1e4542238e,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8 như sau
5083fd4215518b110e3c43f6bf37d53afc6fbf9b0e6114071be52f1e4542238e,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 như sau
2e7a49e2ed3a1bdcbb28cab534a2202ae52e35fb84f71fccc32d0e8f90911964,36/2020/TT-BGTVT,"khoản 13 điều 8 được sửa đổi, bổ sung như sau"
62f37b29a0aedbc87cf049416c02496c115a2248919e7949e9a05a9985e2a872,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8 như sau
62f37b29a0aedbc87cf049416c02496c115a2248919e7949e9a05a9985e2a872,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 như sau
921f721d7e964fa4200162ec32c402727d8d92f00bfee90f88f10919606c26b4,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8
921f721d7e964fa4200162ec32c402727d8d92f00bfee90f88f10919606c26b4,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 với nội dung sau
921f721d7e964fa4200162ec32c402727d8d92f00bfee90f88f10919606c26b4,36/2020/TT-BGTVT,khoản 13 quy định thực hiện báo cáo theo phương thức sau
921f721d7e964fa4200162ec32c402727d8d92f00bfee90f88f10919606c26b4,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
921f721d7e964fa4200162ec32c402727d8d92f00bfee90f88f10919606c26b4,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo bằng phương thức qua dịch vụ bưu chính
921f721d7e964fa4200162ec32c402727d8d92f00bfee90f88f10919606c26b4,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo bằng phương thức qua hệ thống thư điện tử
b87d818a356d971ee1cd567b649044c717b4ef457a3221c78555d32227583d8f,36/2020/TT-BGTVT,"sửa đổi, bổ sung khoản 13 điều 8 như sau"
4e1c01c14fa2f343e492d93fc07eeaa54d6d19ee47ee5ddb10f3556daf81c784,36/2020/TT-BGTVT,"khoản 13 điều 8 được sửa đổi, bổ sung như sau"
ffc23be41eb20e961b67162bb06f534847d3e86f7012eed52d5c8290adde1228,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8 như sau
ffc23be41eb20e961b67162bb06f534847d3e86f7012eed52d5c8290adde1228,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 như sau
0633f1cb91224a89282694c3ad2e241acde6496d40263e9bc0cc4f652bf301a0,36/2020/TT-BGTVT,sửa đổi khoản 13 điều 8
0633f1cb91224a89282694c3ad2e241acde6496d40263e9bc0cc4f652bf301a0,36/2020/TT-BGTVT,bổ sung khoản 13 điều 8 như sau
0633f1cb91224a89282694c3ad2e241acde6496d40263e9bc0cc4f652bf301a0,36/2020/TT-BGTVT,mẫu biểu số liệu báo cáo được thực hiện theo mẫu quy định tại phụ lục 22 của thông tư này
dafd6d0875927fe38577c00a55a1435281e5afffe5690c3b15b6a72767c05dbd,36/2020/TT-BGTVT,"khoản 8 điều 9 được sửa đổi, bổ sung như sau"
e82d733128b51a57a3b735710a5826c68efff7751db0e8c84fde4a0741be651e,36/2020/TT-BGTVT,"khoản 8 điều 9 được sửa đổi, bổ sung như sau"
e82d733128b51a57a3b735710a5826c68efff7751db0e8c84fde4a0741be651e,36/2020/TT-BGTVT,nội dung yêu cầu báo cáo là báo cáo kết quả xử lý vi phạm của địa phương và đơn vị kinh doanh vận tải
eed33193dd4e550705aa0eb561fe2a55416d5db75dccc059f607bafd465df142,36/2020/TT-BGTVT,"khoản 8 điều 9 được sửa đổi, bổ sung như sau"
782407bf0b472d652e85c949d4bdab3e72c40803d54e0304673ff19da54cb040,36/2020/TT-BGTVT,"khoản 8 điều 9 được sửa đổi, bổ sung như sau"
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,sửa đổi khoản 8 điều 9
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,bổ sung khoản 8 điều 9
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,"phương thức gửi, nhận báo cáo quy định như sau"
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,các phương thức gửi báo cáo gồm gửi trực tiếp
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,các phương thức gửi báo cáo gồm gửi qua dịch vụ bưu chính
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,các phương thức gửi báo cáo gồm gửi qua fax
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,các phương thức gửi báo cáo gồm gửi qua hệ thống thư điện tử
a3fdb7cd9fe37a38c48e0fe746365d9233c99f46686343531793b705d56dab9f,36/2020/TT-BGTVT,các phương thức gửi báo cáo gồm các phương thức khác theo quy định của pháp luật
ee97fbda024931949a4d1e4a6a0c2c0c004df619bd42272846616f876a566839,36/2020/TT-BGTVT,sửa đổi khoản 8 điều 9 như sau
e91a94d411e18ca02063f4dff1d9c4ed3b684edc57f544b2e7724a27ebb44d86,36/2020/TT-BGTVT,sửa đổi khoản 8 điều 9 như sau
e91a94d411e18ca02063f4dff1d9c4ed3b684edc57f544b2e7724a27ebb44d86,36/2020/TT-BGTVT,bổ sung khoản 8 điều 9 như sau
ff30aba57f543744b8d0c275f060de58a0461d1960217a8895f6b4df7bb16696,36/2020/TT-BGTVT,"sửa đổi, bổ sung khoản 8 điều 9 như sau"
2a9029f6cb47ef792e721000ef5e87a80728e7576eff25375bd9d27bf6abf908,36/2020/TT-BGTVT,"sửa đổi, bổ sung khoản 8 điều 9 như sau"
2a9029f6cb47ef792e721000ef5e87a80728e7576eff25375bd9d27bf6abf908,36/2020/TT-BGTVT,chế độ báo cáo theo mẫu biểu số liệu báo cáo
2a9029f6cb47ef792e721000ef5e87a80728e7576eff25375bd9d27bf6abf908,36/2020/TT-BGTVT,mẫu biểu số liệu báo cáo theo mẫu quy định tại phụ lục 23 của thông tư này
e4699f1a3c25e272873178cd14bdf160f9e7abc8085a46fed5ac3590bb3febe9,36/2020/TT-BGTVT,"đối với hệ thống đường trung ương, phải lập báo cáo công tác quản lý, bảo trì công trình đường bộ"
325459bbd8ee48f6c7db16fcb8c8f4ade92eda64eafa897694bec0e88f13b144,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
325459bbd8ee48f6c7db16fcb8c8f4ade92eda64eafa897694bec0e88f13b144,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo qua dịch vụ bưu chính
325459bbd8ee48f6c7db16fcb8c8f4ade92eda64eafa897694bec0e88f13b144,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo qua hệ thống thư điện tử
647479262981818fb9579493f3c8e6653371008850092e2c9db57890ba33188b,36/2020/TT-BGTVT,hệ thống đường trung ương phải báo cáo mẫu biểu số liệu
647479262981818fb9579493f3c8e6653371008850092e2c9db57890ba33188b,36/2020/TT-BGTVT,mẫu biểu số liệu báo cáo theo mẫu quy định tại phụ lục iii của thông tư này
10eab257692cabb812d4d61f85782b1c093cd40e8dee728cbc8bb50056dfa992,36/2020/TT-BGTVT,"nội dung yêu cầu báo cáo là báo cáo tình hình quản lý, bảo trì hệ thống đường tỉnh, đường đô thị, đường huyện và các đường địa phương khác, đường chuyên dùng"
27588cbe35405438e799a7fcdbb03d9cb5aca5e5391724b6afccd5fde4c14014,36/2020/TT-BGTVT,báo cáo của sở giao thông vận tải được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
27588cbe35405438e799a7fcdbb03d9cb5aca5e5391724b6afccd5fde4c14014,36/2020/TT-BGTVT,"báo cáo được gửi đến cơ quan nhận báo cáo bằng một trong các phương thức sau: gửi trực tiếp, qua dịch vụ bưu chính, fax, qua hệ thống thư điện tử hoặc các phương thức khác theo quy định của pháp luật"
777ce7a1bd99d08d82469aaeea9b01f7324c6cbf7fcba2f122808a23efe4a4ab,36/2020/TT-BGTVT,"nội dung yêu cầu báo cáo gồm báo cáo năm về công tác phòng, chống thiên tai"
777ce7a1bd99d08d82469aaeea9b01f7324c6cbf7fcba2f122808a23efe4a4ab,36/2020/TT-BGTVT,"nội dung yêu cầu báo cáo gồm kế hoạch phòng, chống thiên tai của năm sau"
777ce7a1bd99d08d82469aaeea9b01f7324c6cbf7fcba2f122808a23efe4a4ab,36/2020/TT-BGTVT,"nội dung yêu cầu báo cáo gồm những kiến nghị, đề xuất nếu có"
5c01e333771124466d4d2ce718e0426af541cbb327b3c0f2e87c0a71ff80f497,36/2020/TT-BGTVT,"phương thức gửi, nhận báo cáo gồm báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử"
5c01e333771124466d4d2ce718e0426af541cbb327b3c0f2e87c0a71ff80f497,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo bằng phương thức qua dịch vụ bưu chính
5c01e333771124466d4d2ce718e0426af541cbb327b3c0f2e87c0a71ff80f497,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo bằng phương thức qua hệ thống thư điện tử
95e5fa2b77d444f4e9ad1945805f5b90359bd4be20fb7bc90f47b32592db50ec,36/2020/TT-BGTVT,mẫu biểu số liệu báo cáo được lập theo mẫu quy định tại phụ lục của thông tư này
45dc9b90882949eed0edffad8ad4d86b8d6ef528d3faa58333aa84fbae0316c9,36/2020/TT-BGTVT,báo cáo hoạt động của trạm thu phí phải được gửi
49cc48f1c7c517cc5bb1f07f2bcb345ad84c03c9cf528b8c49ef1d4b48e19ebb,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
49cc48f1c7c517cc5bb1f07f2bcb345ad84c03c9cf528b8c49ef1d4b48e19ebb,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo bằng phương thức qua dịch vụ bưu chính
49cc48f1c7c517cc5bb1f07f2bcb345ad84c03c9cf528b8c49ef1d4b48e19ebb,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo bằng phương thức qua hệ thống thư điện tử
d2e43407e7c712a9470baf1ab15972a5f1415531ccf17227d39f71380dd20913,36/2020/TT-BGTVT,báo cáo hoạt động của trạm thu phí phải theo mẫu biểu số liệu báo cáo
d2e43407e7c712a9470baf1ab15972a5f1415531ccf17227d39f71380dd20913,36/2020/TT-BGTVT,mẫu biểu số liệu báo cáo gồm mẫu số 1 đến mẫu số 7 phụ lục 1 của thông tư này
c252e02b90abfaf1923542ec428f817dec1d019b50345a99216222e87f72540f,36/2020/TT-BGTVT,"báo cáo trình bày công tác quản lý, sử dụng tài sản trạm thu phí"
fb196532e0a7f5f22d928dd851e52baafdd718b71567d561b97966db2b36bea3,36/2020/TT-BGTVT,báo cáo công tác quản lý tài sản trạm thu phí
fb196532e0a7f5f22d928dd851e52baafdd718b71567d561b97966db2b36bea3,36/2020/TT-BGTVT,báo cáo công tác sử dụng tài sản trạm thu phí
fb196532e0a7f5f22d928dd851e52baafdd718b71567d561b97966db2b36bea3,36/2020/TT-BGTVT,nội dung yêu cầu báo cáo là báo cáo việc quản lý tài sản
b960c1607c9363219de52b308377cf0d7ea919e4c2a13e350aa2b6990a0a10dd,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí phải được lập"
4136cfe7e7393ef1c60da70b778242c442575985c900bd3e7ece70dd87e2e83f,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí được thực hiện theo phương thức gửi, nhận báo cáo"
4136cfe7e7393ef1c60da70b778242c442575985c900bd3e7ece70dd87e2e83f,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
4136cfe7e7393ef1c60da70b778242c442575985c900bd3e7ece70dd87e2e83f,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo bằng phương thức qua dịch vụ bưu chính
4136cfe7e7393ef1c60da70b778242c442575985c900bd3e7ece70dd87e2e83f,36/2020/TT-BGTVT,báo cáo được gửi đến cơ quan nhận báo cáo bằng phương thức qua hệ thống thư điện tử
b9dace77792ef4544c46f3695cfec8c3dcc977eb7613a5e5fb3dda51d53261f7,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí được thực hiện theo tần suất báo cáo"
b9dace77792ef4544c46f3695cfec8c3dcc977eb7613a5e5fb3dda51d53261f7,36/2020/TT-BGTVT,tần suất thực hiện báo cáo là 6 tháng đầu năm và cả năm
03d59ce0cb581d115da8721f17982a5fe81d52f954f7c09d5c95624c94b7ee08,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí phải gửi báo cáo 06 tháng đầu năm trước ngày 10 tháng 7 hàng năm"
03d59ce0cb581d115da8721f17982a5fe81d52f954f7c09d5c95624c94b7ee08,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí phải gửi báo cáo cả năm trước ngày 10 tháng 01 năm tiếp theo"
7219a901928ece423b0b3fa772217feca2924904705df16b02757e2410c7a1d6,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí có thời gian chốt số liệu báo cáo là 06 tháng đầu năm tính từ ngày 01 tháng 01 đến ngày 30 tháng 6 năm báo cáo"
7219a901928ece423b0b3fa772217feca2924904705df16b02757e2410c7a1d6,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí có thời gian chốt số liệu báo cáo là cả năm tính từ ngày 01 tháng 01 đến ngày 31 tháng 12 năm báo cáo"
5fc106f6490e1e8273d092049dba67c8740245323cd2b6dce516c9f511d96290,36/2020/TT-BGTVT,"báo cáo công tác quản lý, sử dụng tài sản trạm thu phí phải theo mẫu biểu số liệu báo cáo"
5fc106f6490e1e8273d092049dba67c8740245323cd2b6dce516c9f511d96290,36/2020/TT-BGTVT,mẫu biểu số liệu báo cáo phải theo quy định tại mẫu số 8 phụ lục 1 của thông tư này
095513ff68549699367949367ffdae9116be569e718ec111d999306459d2e534,36/2020/TT-BGTVT,đơn vị phải báo cáo tình hình hoạt động vận tải của đơn vị
2bd4246ff94e6fae0440248036117e7fa72300993e391735f6a720aa34766e09,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
2bd4246ff94e6fae0440248036117e7fa72300993e391735f6a720aa34766e09,36/2020/TT-BGTVT,báo cáo được gửi trực tiếp
2bd4246ff94e6fae0440248036117e7fa72300993e391735f6a720aa34766e09,36/2020/TT-BGTVT,báo cáo được gửi qua dịch vụ bưu chính
2bd4246ff94e6fae0440248036117e7fa72300993e391735f6a720aa34766e09,36/2020/TT-BGTVT,báo cáo được gửi qua fax
2bd4246ff94e6fae0440248036117e7fa72300993e391735f6a720aa34766e09,36/2020/TT-BGTVT,báo cáo được gửi qua hệ thống thư điện tử
2bd4246ff94e6fae0440248036117e7fa72300993e391735f6a720aa34766e09,36/2020/TT-BGTVT,báo cáo được gửi bằng các phương thức khác theo quy định của pháp luật
75dc343fbe88c122015c7215ee733b46fcfd5d22f357b66929d9d501b7e8e6b3,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương là báo cáo tình hình hoạt động vận tải
c3314e5834355b1491298d766622b46676a3211ac285a2dd304314b8ab5acc33,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương phải có nội dung yêu cầu báo cáo
c3314e5834355b1491298d766622b46676a3211ac285a2dd304314b8ab5acc33,36/2020/TT-BGTVT,nội dung yêu cầu báo cáo bao gồm kết quả hoạt động vận chuyển hành khách
c3314e5834355b1491298d766622b46676a3211ac285a2dd304314b8ab5acc33,36/2020/TT-BGTVT,nội dung yêu cầu báo cáo bao gồm kết quả hoạt động vận tải hàng hóa
c3314e5834355b1491298d766622b46676a3211ac285a2dd304314b8ab5acc33,36/2020/TT-BGTVT,nội dung yêu cầu báo cáo bao gồm hoạt động của các bến xe trên địa bàn
2a9b8a40725a2945346764125b56d5897f36709160e2d8776254e25210179679,36/2020/TT-BGTVT,sở giao thông vận tải thực hiện báo cáo
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng phương thức gửi trực tiếp
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng phương thức qua dịch vụ bưu chính
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng phương thức fax
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng phương thức qua hệ thống thư điện tử
743d9e70ae95a2284412b379e7ee2496e2b19dd4645f2c4f3610d3155a72f176,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương được gửi đến cơ quan nhận báo cáo bằng các phương thức khác theo quy định của pháp luật
2d06774507be84bc5316d31c8ab9e9a9f0f9f06355599013768f7a9ff1a55dc8,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương phải gửi trước ngày 20 tháng 12 hàng năm
69cbbe16196ebb2e6e8123fad6afdfd5caae84c4bb6c570727696734d6104766,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương trong thời gian chốt số liệu báo cáo
9afc5b2dd9c8d794f8c3757965bdd6123bd726868fe386023b8de8ccfefa6723,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ của địa phương phải theo mẫu đề cương báo cáo
9afc5b2dd9c8d794f8c3757965bdd6123bd726868fe386023b8de8ccfefa6723,36/2020/TT-BGTVT,mẫu đề cương báo cáo phải theo quy định tại phụ lục 21 thông tư này
78d1cd5a76326903429d902df6be9f589e6f024d9558484fe7720cd8ae48d299,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc như sau
bbfaefbd7d0892d06e88d4cc0aabdc8b064aadba3528f78c08523031641cba3c,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện
7fb73e4f078f925f024cbb86cc502c8fba267be2b77805cab4f5450bb5616b58,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện như sau
8500136dbd925a27d6b60f5c0401df0889e7fd3d8c92dbd68b1921201c702a74,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện như sau
8500136dbd925a27d6b60f5c0401df0889e7fd3d8c92dbd68b1921201c702a74,36/2020/TT-BGTVT,báo cáo được thể hiện dưới hình thức văn bản giấy hoặc văn bản điện tử
8500136dbd925a27d6b60f5c0401df0889e7fd3d8c92dbd68b1921201c702a74,36/2020/TT-BGTVT,báo cáo được gửi trực tiếp
8500136dbd925a27d6b60f5c0401df0889e7fd3d8c92dbd68b1921201c702a74,36/2020/TT-BGTVT,báo cáo được gửi qua dịch vụ bưu chính
8500136dbd925a27d6b60f5c0401df0889e7fd3d8c92dbd68b1921201c702a74,36/2020/TT-BGTVT,báo cáo được gửi qua fax
8500136dbd925a27d6b60f5c0401df0889e7fd3d8c92dbd68b1921201c702a74,36/2020/TT-BGTVT,báo cáo được gửi qua hệ thống thư điện tử
8500136dbd925a27d6b60f5c0401df0889e7fd3d8c92dbd68b1921201c702a74,36/2020/TT-BGTVT,báo cáo được gửi bằng các phương thức khác theo quy định của pháp luật
0a4b5d252d47456b57fd44e837c838ba37f7bc99e2ac75297cffbbc9bc0979b6,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện theo tần suất định kỳ hằng năm
26e282db03f4693735d47db641df503fa28a1a4865f2e18caf713c4fc957c7ab,36/2020/TT-BGTVT,báo cáo tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện như sau
9afba4ec397b149e34ff27caa5abcd9e32eea0c7cf8e564129665c97654a2fdc,36/2020/TT-BGTVT,báo cáo về tình hình hoạt động vận tải đường bộ trên phạm vi toàn quốc được thực hiện
eeed733ec332af9f10db33bbce73fb4262eb057d080fed4e655b86efc5065873,36/2020/TT-BGTVT,mẫu đề cương báo cáo được thực hiện theo quy định tại phụ lục 21 thông tư này
387816dc34171aed10d2719b17808287ee2084bf65064425fd48ef39f17213de,40/2021/TT-BGTVT,định mức công tác gián tiếp được xác định bằng tỷ lệ phần trăm theo tổng chi phí nhân công trong chi phí trực tiếp công tác thu phí
963ebc9a5f2af65521d6aa5bb586fce8a153bbb32e968a1407bde0a7ac43303f,40/2021/TT-BGTVT,định mức công tác gián tiếp được xác định bằng tỷ lệ phần trăm theo tổng chi phí nhân công trong chi phí trực tiếp công tác thu phí
963ebc9a5f2af65521d6aa5bb586fce8a153bbb32e968a1407bde0a7ac43303f,40/2021/TT-BGTVT,phân trạm là một bộ phận của trạm thu phí
963ebc9a5f2af65521d6aa5bb586fce8a153bbb32e968a1407bde0a7ac43303f,40/2021/TT-BGTVT,"phân trạm có làn thu tiền nằm trên các nhánh đường, tuyến đường khác nhau"
fa6ec93c395c4591862f1f15ba85042781f27202f27947f3134d53fa05fabdb2,40/2021/TT-BGTVT,định mức công tác gián tiếp được xác định bằng tỷ lệ phần trăm theo tổng chi phí nhân công trong chi phí trực tiếp công tác thu phí
fa6ec93c395c4591862f1f15ba85042781f27202f27947f3134d53fa05fabdb2,40/2021/TT-BGTVT,ca là thời gian hoạt động thu phí trong 8 giờ
fa6ec93c395c4591862f1f15ba85042781f27202f27947f3134d53fa05fabdb2,40/2021/TT-BGTVT,một ngày hoạt động thu phí liên tục được tính là 3 ca
1d92ecdbf4d2f4dffd59a6702bfe6d425e89b951736b3d55355f07047894a6ae,40/2021/TT-BGTVT,định mức công tác gián tiếp được xác định bằng tỷ lệ phần trăm theo tổng chi phí nhân công trong chi phí trực tiếp công tác thu phí
88b1073e79cb07ca30a5e5cf10e7b1f26a404bdd05f4e684aad88056483b13b1,40/2021/TT-BGTVT,định mức công tác gián tiếp được xác định bằng tỷ lệ phần trăm theo tổng chi phí nhân công trong chi phí trực tiếp công tác thu phí
cb47777b4871a93077c7ab5940e8bd8d12a630d5131bf9c13e14414999a6a5d9,40/2021/TT-BGTVT,định mức công tác gián tiếp được xác định bằng tỷ lệ phần trăm theo tổng chi phí nhân công trong chi phí trực tiếp công tác thu phí
16d9ace08cf17c65cab9d12ba4518f422b94eceb953a3d1e806d2b2a883fdf29,40/2021/TT-BGTVT,"các khoản chi phí đó còn gồm các khoản phụ cấp khác (nếu có), bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp và kinh phí công đoàn"
