so_hieu,level,title,heading,path,ordinal,content
790/QĐ-ĐHCNTT,khoan,Khoản 7,,1/58/7,24007.0,"Không tính k ết quả thi các h ọc phần Giáo d ục quốc phòng -An ninh và Giáo d ục thể chất 
vào ĐTBHK , ĐTB C hoặc ĐTBCTL . Việc đánh giá k ết quả và đi ều kiện cấp chứng ch ỉ 
đối với học phần này theo quy đ ịnh riêng c ủa Bộ GD&ĐT."
790/QĐ-ĐHCNTT,khoan,Khoản 8,,1/58/8,24008.0,"Điểm I, đi ểm M , điểm BL không đư ợc tính trong ĐTBHK, ĐTB C và ĐTBCTL ."
790/QĐ-ĐHCNTT,dieu,Điều 25,Cách tính điểm trung bình,1/59,60.0,"1. ĐTBHK , ĐTB C và ĐTBCTL được tính theo công th ức: 
 
1
1n
ii
i
n
i
ian
A
n=
=
=
 
 Trong đó: 
+ A là ĐTBHK , ĐTB C hoặc ĐTBCTL + a i là điểm của môn h ọc thứ i 
+ n i là số tín ch ỉ học tập của môn h ọc thứ i + n là t ổng số môn h ọc được tính . 
2. ĐTBHK , ĐTB C và ĐTBCTL được làm tròn đến 0,01. 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/59/1,25001.0,"ĐTBHK , ĐTB C và ĐTBCTL được tính theo công th ức: 
 
1
1n
ii
i
n
i
ian
A
n=
=
=
 
 Trong đó: 
+ A là ĐTBHK , ĐTB C hoặc ĐTBCTL + a i là điểm của môn h ọc thứ i 
+ n i là số tín ch ỉ học tập của môn h ọc thứ i + n là t ổng số môn h ọc được tính ."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/59/2,25002.0,"ĐTBHK , ĐTB C và ĐTBCTL được làm tròn đến 0,01."
790/QĐ-ĐHCNTT,dieu,Điều 6,Khoá học ................................ ................................ ................................ ............................... 8,1/6,7.0,
790/QĐ-ĐHCNTT,dieu,Điều 6,Khoá học ............................................................................................................................... 8,1/6,1006.0,Khoá học ............................................................................................................................... 8
790/QĐ-ĐHCNTT,dieu,Điều 6,Khoá học,1/6,1006.0,"1. Khóa học là thời gian thiết kế để sinh viên hoàn thành chương trình giáo dục của một
ngành chuyên môn ở trình độ đại học.
a) Đào tạo trình độ đại học được thực hiện từ 3 đến 5 năm đối với văn bằng 1; từ 2 năm
đến 3 năm học đối với văn bằng 2; từ 1,5 năm đến 2,5 năm học đối với liên thông.
b) Thời gian đào tạo văn bằng 1, liên thông, văn bằng 2 được xác định trên cơ sở học
phần và khối lượng tích lũy quy định cho từng chương trình;
2. Tùy theo khả năng học tập, sinh viên được kéo dài thời gian học tối đa 04 học kỳ chính."
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/6/1,6001.0,Khoá học ............................................................................................................................... 8
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/6/1,6001.0,"Khóa học là thời gian thiết kế để sinh viên hoàn thành chương trình giáo dục của một
ngành chuyên môn ở trình độ đại học.
a) Đào tạo trình độ đại học được thực hiện từ 3 đến 5 năm đối với văn bằng 1; từ 2 năm
đến 3 năm học đối với văn bằng 2; từ 1,5 năm đến 2,5 năm học đối với liên thông.
b) Thời gian đào tạo văn bằng 1, liên thông, văn bằng 2 được xác định trên cơ sở học
phần và khối lượng tích lũy quy định cho từng chương trình;"
790/QĐ-ĐHCNTT,diem,Điểm a),,1/6/1/a,6001.01,"Đào tạo trình độ đại học được thực hiện từ 3 đến 5 năm đối với văn bằng 1; từ 2 năm
đến 3 năm học đối với văn bằng 2; từ 1,5 năm đến 2,5 năm học đối với liên thông."
790/QĐ-ĐHCNTT,diem,Điểm b),,1/6/1/b,6001.02,"Thời gian đào tạo văn bằng 1, liên thông, văn bằng 2 được xác định trên cơ sở học
phần và khối lượng tích lũy quy định cho từng chương trình;"
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/6/2,6002.0,"Tùy theo khả năng học tập, sinh viên được kéo dài thời gian học tối đa 04 học kỳ chính."
790/QĐ-ĐHCNTT,dieu,Điều 26,Công nhận và chuyển đổi tín chỉ,1/60,61.0,"1. Trường có trách nhi ệm cấp giấy chứng nh ận kết quả môn h ọc của sinh viên khi hoàn t ất 
quá trình h ọc tập theo quy đ ịnh. 
2. Việc công nh ận và chuy ển đổi tín ch ỉ đối với đào t ạo từ xa, văn b ằng 2 và liên thông đư ợc 
thực hiện theo nguyên tắc sau: 
a) Sinh viên đư ợc công nh ận và chuy ển đổi tín ch ỉ đối với những môn h ọc đã tích lũy có 
từ 80% tr ở lên n ội dung tương đương v ới nội dung môn h ọc trong chương trình đào 
tạo; 
b) Căn c ứ chương trình môn h ọc và k ết quả trên b ảng đi ểm học tập của sinh viên, Hi ệu 
trưởng quy ết định vi ệc công nh ận kết quả học tập, kh ối lượng ki ến thức và các môn 
học cần phải bổ sung. 
3. Vi ệc công nh ận và chuy ển đổi tín ch ỉ của Trư ờng đảm bảo các nguyên t ắc sau: 
a) Kết quả đối sánh chu ẩn đầu ra, chương trình đào t ạo và n ội dung môn h ọc là cơ s ở cốt 
lõi cho vi ệc công nh ận và chuy ển đổi tín ch ỉ; 
b) Thông qua ý ki ến của đơn v ị phụ trách chuyên môn các h ọc phần có liên quan v ề việc 
công nh ận và chuy ển đổi tín ch ỉ. 
4. Công nh ận và chuy ển đổi tín ch ỉ theo các quy đ ịnh và ký k ết khác gi ữa ĐHQG -HCM và 
các đơn v ị đối tác. 
5. T ổng số tín ch ỉ chương trình đào t ạo chính quy của các cơ s ở đào t ạo ngoài trư ờng được 
công nh ận và chuy ển đổi không vư ợt quá 50% tổng số tín ch ỉ chương trình đào tạo của 
trường. 
Trang 22/27 
 6. Khi sinh viên đư ợc chuy ển từ chương trình chính quy c ủa Trư ờng sang chương trình đào 
tạo từ xa của Trư ờng thì đư ợc công nh ận chuy ển đổi tối đa số tín ch ỉ theo nguyên t ắc tại 
Khoản 3 của điều này. 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/60/1,26001.0,"Trường có trách nhi ệm cấp giấy chứng nh ận kết quả môn h ọc của sinh viên khi hoàn t ất 
quá trình h ọc tập theo quy đ ịnh."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/60/2,26002.0,"Việc công nh ận và chuy ển đổi tín ch ỉ đối với đào t ạo từ xa, văn b ằng 2 và liên thông đư ợc 
thực hiện theo nguyên tắc sau: 
a) Sinh viên đư ợc công nh ận và chuy ển đổi tín ch ỉ đối với những môn h ọc đã tích lũy có 
từ 80% tr ở lên n ội dung tương đương v ới nội dung môn h ọc trong chương trình đào 
tạo; 
b) Căn c ứ chương trình môn h ọc và k ết quả trên b ảng đi ểm học tập của sinh viên, Hi ệu 
trưởng quy ết định vi ệc công nh ận kết quả học tập, kh ối lượng ki ến thức và các môn 
học cần phải bổ sung."
790/QĐ-ĐHCNTT,diem,Điểm a),,1/60/2/a,26002.01,"Sinh viên đư ợc công nh ận và chuy ển đổi tín ch ỉ đối với những môn h ọc đã tích lũy có 
từ 80% tr ở lên n ội dung tương đương v ới nội dung môn h ọc trong chương trình đào 
tạo;"
790/QĐ-ĐHCNTT,diem,Điểm b),,1/60/2/b,26002.02,"Căn c ứ chương trình môn h ọc và k ết quả trên b ảng đi ểm học tập của sinh viên, Hi ệu 
trưởng quy ết định vi ệc công nh ận kết quả học tập, kh ối lượng ki ến thức và các môn 
học cần phải bổ sung."
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/60/3,26003.0,"Vi ệc công nh ận và chuy ển đổi tín ch ỉ của Trư ờng đảm bảo các nguyên t ắc sau: 
a) Kết quả đối sánh chu ẩn đầu ra, chương trình đào t ạo và n ội dung môn h ọc là cơ s ở cốt 
lõi cho vi ệc công nh ận và chuy ển đổi tín ch ỉ; 
b) Thông qua ý ki ến của đơn v ị phụ trách chuyên môn các h ọc phần có liên quan v ề việc 
công nh ận và chuy ển đổi tín ch ỉ."
790/QĐ-ĐHCNTT,diem,Điểm a),,1/60/3/a,26003.01,"Kết quả đối sánh chu ẩn đầu ra, chương trình đào t ạo và n ội dung môn h ọc là cơ s ở cốt 
lõi cho vi ệc công nh ận và chuy ển đổi tín ch ỉ;"
790/QĐ-ĐHCNTT,diem,Điểm b),,1/60/3/b,26003.02,"Thông qua ý ki ến của đơn v ị phụ trách chuyên môn các h ọc phần có liên quan v ề việc 
công nh ận và chuy ển đổi tín ch ỉ."
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/60/4,26004.0,"Công nh ận và chuy ển đổi tín ch ỉ theo các quy đ ịnh và ký k ết khác gi ữa ĐHQG -HCM và 
các đơn v ị đối tác."
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/60/5,26005.0,"T ổng số tín ch ỉ chương trình đào t ạo chính quy của các cơ s ở đào t ạo ngoài trư ờng được 
công nh ận và chuy ển đổi không vư ợt quá 50% tổng số tín ch ỉ chương trình đào tạo của 
trường. 
Trang 22/27"
790/QĐ-ĐHCNTT,khoan,Khoản 6,,1/60/6,26006.0,"Khi sinh viên đư ợc chuy ển từ chương trình chính quy c ủa Trư ờng sang chương trình đào 
tạo từ xa của Trư ờng thì đư ợc công nh ận chuy ển đổi tối đa số tín ch ỉ theo nguyên t ắc tại 
Khoản 3 của điều này."
790/QĐ-ĐHCNTT,dieu,Điều 27,C ấp bảng điểm,1/61,62.0,"1. Trong quá trình h ọc tập, sinh viên có th ể đề nghị Trường cấp bảng đi ểm. Sinh viên th ực 
hiện theo hư ớng dẫn của P.ĐTĐH . 
2. Sau khi t ốt nghi ệp, sinh viên đư ợc cấp một bảng đi ểm kèm theo b ằng tốt nghi ệp. 
Trang 23/27 
 CHƯƠNG 4. ỨNG DỤNG CÔ NG NGHỆ THÔNG TIN TRONG 
TỔ CHỨC - QUẢN LÝ ĐÀO TẠO 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/61/1,27001.0,"Trong quá trình h ọc tập, sinh viên có th ể đề nghị Trường cấp bảng đi ểm. Sinh viên th ực 
hiện theo hư ớng dẫn của P.ĐTĐH ."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/61/2,27002.0,"Sau khi t ốt nghi ệp, sinh viên đư ợc cấp một bảng đi ểm kèm theo b ằng tốt nghi ệp. 
Trang 23/27 
 CHƯƠNG 4. ỨNG DỤNG CÔ NG NGHỆ THÔNG TIN TRONG 
TỔ CHỨC - QUẢN LÝ ĐÀO TẠO"
790/QĐ-ĐHCNTT,dieu,Điều 28,Ứng dụng công nghệ thông tin trong tổ chức đào tạo,1/62,63.0,"1. Ứng dụng công ngh ệ thông tin trong t ổ chức đào t ạo qua m ạng là vi ệc sử dụng các trang 
thiết bị điện tử, phần mềm, h ọc liệu điện tử và m ạng vi ễn thông (ch ủ yếu là m ạng 
Internet) cho các ho ạt động gi ảng dạy và học tập nhằm đổi mới phương pháp d ạy - học, 
nâng cao hi ệu quả công tác đào t ạo. 
2. Môn h ọc đào t ạo qua m ạng có th ể được tổ chức đào t ạo theo phương th ức qua m ạng 
hoàn toàn (bao g ồm cả phương th ức trực tuy ến) hoặc phương th ức kết hợp đào t ạo qua 
mạng (ch ỉ triển khai m ột phần nội dung môn h ọc qua m ạng). Đơn v ị quản lý chuyên môn 
đối với môn h ọc đào t ạo qua m ạng có trách nhi ệm đảm bảo chất lượng gi ảng d ạy và 
đánh giá môn h ọc không th ấp hơn ch ất lượng lớp học theo phương th ức trực tiếp. 
3. Đối với đào t ạo theo hình th ức chính quy, t ối đa 30% t ổng kh ối lượng của chương trình 
đào t ạo đư ợc thực hiện bằng phương th ức qua m ạng. Trong trư ờng hợp thiên tai, d ịch 
bệnh phức tạp và các trư ờng hợp bất khả kháng khác, Trường thực hiện theo hư ớng dẫn 
của Bộ Giáo d ục và Đào t ạo và của ĐHQG -HCM . 
4. Tổ chức giảng dạy và h ọc theo phương th ức trực tuy ến thực hiện theo quy đ ịnh gi ảng dạy 
trực tuy ến của Trư ờng. 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/62/1,28001.0,"Ứng dụng công ngh ệ thông tin trong t ổ chức đào t ạo qua m ạng là vi ệc sử dụng các trang 
thiết bị điện tử, phần mềm, h ọc liệu điện tử và m ạng vi ễn thông (ch ủ yếu là m ạng 
Internet) cho các ho ạt động gi ảng dạy và học tập nhằm đổi mới phương pháp d ạy - học, 
nâng cao hi ệu quả công tác đào t ạo."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/62/2,28002.0,"Môn h ọc đào t ạo qua m ạng có th ể được tổ chức đào t ạo theo phương th ức qua m ạng 
hoàn toàn (bao g ồm cả phương th ức trực tuy ến) hoặc phương th ức kết hợp đào t ạo qua 
mạng (ch ỉ triển khai m ột phần nội dung môn h ọc qua m ạng). Đơn v ị quản lý chuyên môn 
đối với môn h ọc đào t ạo qua m ạng có trách nhi ệm đảm bảo chất lượng gi ảng d ạy và 
đánh giá môn h ọc không th ấp hơn ch ất lượng lớp học theo phương th ức trực tiếp."
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/62/3,28003.0,"Đối với đào t ạo theo hình th ức chính quy, t ối đa 30% t ổng kh ối lượng của chương trình 
đào t ạo đư ợc thực hiện bằng phương th ức qua m ạng. Trong trư ờng hợp thiên tai, d ịch 
bệnh phức tạp và các trư ờng hợp bất khả kháng khác, Trường thực hiện theo hư ớng dẫn 
của Bộ Giáo d ục và Đào t ạo và của ĐHQG -HCM ."
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/62/4,28004.0,"Tổ chức giảng dạy và h ọc theo phương th ức trực tuy ến thực hiện theo quy đ ịnh gi ảng dạy 
trực tuy ến của Trư ờng."
790/QĐ-ĐHCNTT,dieu,Điều 29,Ứng dụng công nghệ thông tin trong quản lý cơ sở dữ liệu đào tạo,1/63,64.0,"1. Ứng dụng công ngh ệ thông tin trong qu ản lý là vi ệc sử dụng công ngh ệ thông tin vào 
hoạt động qu ản lý nh ằm nâng cao ch ất lượng, hi ệu quả của hoạt động này. Các ho ạt động 
ứng dụng công ngh ệ thông tin trong qu ản lý bao g ồm: qu ản lý công văn, gi ấy tờ và các 
thông báo, qu ản lý gi ảng viên, phân công gi ảng dạy, lập thời khóa bi ểu cho toàn b ộ các 
lớp môn h ọc, qu ản lý phòng h ọc, qu ản lý cơ s ở vật chất phục vụ giảng dạy, qu ản lý h ồ sơ 
sinh viên, giám sát đánh giá có tính đ ịnh lư ợng sự vận hành c ủa Trường. 
2. Việc quản lý h ồ sơ sinh viên đư ợc thực hiện theo quy đ ịnh về hồ sơ học sinh, sinh viên 
và các quy đ ịnh hi ện hành c ủa Bộ GD&ĐT về ứng dụng công ngh ệ thông tin trong qu ản 
lý hồ sơ học sinh, sinh viên. 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/63/1,29001.0,"Ứng dụng công ngh ệ thông tin trong qu ản lý là vi ệc sử dụng công ngh ệ thông tin vào 
hoạt động qu ản lý nh ằm nâng cao ch ất lượng, hi ệu quả của hoạt động này. Các ho ạt động 
ứng dụng công ngh ệ thông tin trong qu ản lý bao g ồm: qu ản lý công văn, gi ấy tờ và các 
thông báo, qu ản lý gi ảng viên, phân công gi ảng dạy, lập thời khóa bi ểu cho toàn b ộ các 
lớp môn h ọc, qu ản lý phòng h ọc, qu ản lý cơ s ở vật chất phục vụ giảng dạy, qu ản lý h ồ sơ 
sinh viên, giám sát đánh giá có tính đ ịnh lư ợng sự vận hành c ủa Trường."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/63/2,29002.0,"Việc quản lý h ồ sơ sinh viên đư ợc thực hiện theo quy đ ịnh về hồ sơ học sinh, sinh viên 
và các quy đ ịnh hi ện hành c ủa Bộ GD&ĐT về ứng dụng công ngh ệ thông tin trong qu ản 
lý hồ sơ học sinh, sinh viên."
790/QĐ-ĐHCNTT,dieu,Điều 30,Công bố thông tin,1/64,65.0,"1. Trường xây d ựng trang thông tin đi ện tử để công b ố công khai chu ẩn đầu ra, n ội dung 
chương trình đào t ạo, điều kiện đảm bảo chất lượng đào t ạo tương ứng với quy mô theo 
chỉ tiêu hàng năm, quy đ ịnh học vụ và ch o phép ngư ời sử dụng tra c ứu thông tin cơ b ản 
của sinh viên t ốt nghi ệp theo s ố hiệu tương ứng trên văn b ằng ch ứng ch ỉ do Trường cấp. 
2. Hộp thư đi ện tử (email) được Trường cung c ấp cho t ừng sinh viên vào th ời điểm nh ập 
học là kênh giao ti ếp chính th ức giữa Trường với sinh viên. 
 
 
 
Trang 24/27 
 CHƯƠNG 5. THỰC TẬP, KHÓA LUẬN TỐT NGHIỆP VÀ CÔNG 
NHẬN TỐT NGHIỆP 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/64/1,30001.0,"Trường xây d ựng trang thông tin đi ện tử để công b ố công khai chu ẩn đầu ra, n ội dung 
chương trình đào t ạo, điều kiện đảm bảo chất lượng đào t ạo tương ứng với quy mô theo 
chỉ tiêu hàng năm, quy đ ịnh học vụ và ch o phép ngư ời sử dụng tra c ứu thông tin cơ b ản 
của sinh viên t ốt nghi ệp theo s ố hiệu tương ứng trên văn b ằng ch ứng ch ỉ do Trường cấp."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/64/2,30002.0,"Hộp thư đi ện tử (email) được Trường cung c ấp cho t ừng sinh viên vào th ời điểm nh ập 
học là kênh giao ti ếp chính th ức giữa Trường với sinh viên. 
 
 
 
Trang 24/27 
 CHƯƠNG 5. THỰC TẬP, KHÓA LUẬN TỐT NGHIỆP VÀ CÔNG 
NHẬN TỐT NGHIỆP"
790/QĐ-ĐHCNTT,dieu,Điều 31,"Thực tập, khóa luận tốt nghiệp và chuyên đề tốt nghiệp",1/65,66.0,"1. Thực tập 
- Học phần Thực tập doanh nghiệp là học phần đặc biệt trong một số chương trình đào 
tạo của Trường . Theo đ ó, sinh viên đến thực tập tại doanh nghiệp dưới sự hướng dẫn 
của một giảng viên do khoa/bộ môn quản lý ngành đào tạo phân công. 
- Khoa/bộ môn quản lý ngành đào tạo tổ chức báo cáo kết quả thực tập doanh nghiệp 
cuối mỗi học kỳ có mở học phần Thực tập doanh nghiệp . 
- Sinh viên đăng ký học phần Thực tập doanh nghiệp trong học kỳ nào thì báo cáo kết 
quả thực tập vào cuối học kỳ đó theo kế hoạch của khoa/bộ môn quản lý ngành đào 
tạo. Nếu sinh viên không báo cáo vào đúng đợt báo cáo của học kỳ đã đăng ký thì 
xem như không đạt học phần này và nhận điểm không (0). Sinh viên phải đăng ký 
học lại vào các học kỳ tiếp theo. 
2. Để hoàn t ất chương trình giáo d ục bậc đại học, sinh viên ph ải thực hiện khóa lu ận tốt 
nghiệp ho ặc học các môn chuyên đ ề tốt nghi ệp. Quy đ ịnh v ề các môn chuyên đ ề tốt 
nghiệp được ghi rõ trong chương trình đào t ạo. 
3. Làm khóa lu ận tốt nghi ệp 
- Vào đầu mỗi học kỳ chính, sinh viên đủ điều kiện quy định có thể đăng ký làm khóa 
luận tốt nghiệp theo quy trình đăng ký học phần. 
- Sinh viên chương trình tiên tiến và chương trình tài năng bắt buộc phải làm khóa luậ n 
tốt nghiệp. 
- Sinh viên chương trình chuẩn được làm khóa luận tốt nghiệp khi thỏa các yêu cầ u 
sau: 
▪ Không được phép nợ quá 8 tín chỉ theo chương trình đào tạo. 
▪ Có ĐTBC tính đến thời điểm xét làm khóa luận tốt nghiệp tối thiểu 6, 5 hoặc 
cao hơn theo yêu cầu cụ thể của khoa/bộ môn quản lý ngành đào tạo. 
▪ Trường hợp đặc biệt do Hiệu trưởng quyết định. 
- Sinh viên đủ điều kiện làm khóa luận được khoa/bộ môn quản lý ngành đào tạ o giao 
đề tài khóa luận tốt nghiệp . Căn cứ đề nghị của Trưởng khoa/Trưởng bộ môn quản lý 
ngành đào tạo và Trưởng P.ĐTĐH, Hiệu trưởng ra quyết định giao nhiệm vụ hướng 
dẫn khóa luận tốt nghiệp. 
- Sinh viên thực hiện khóa luận tốt nghiệp trong thời gian là một học kỳ chính. 
- Sinh viên chỉ được bảo vệ khóa luận khi đã hoàn thành khóa luận và được sự đồ ng ý 
bằng văn bản của cán bộ hướng dẫn. 
- Hằng năm có 2 đợt bảo vệ khóa luận tốt nghiệp được xác định cụ thể trên kế hoạch 
đào tạo của Trường. Nếu hết thời gian thực hiện khóa luận theo quy định mà sinh 
viên không ra bảo vệ hoặc không được cán bộ hướng dẫn đồng ý cho ra bảo vệ vào 
đúng đợt chính thức xem như không đạt học phần này, điểm được ghi là không (0). 
Trang 25/27 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/65/1,31001.0,"Thực tập 
- Học phần Thực tập doanh nghiệp là học phần đặc biệt trong một số chương trình đào 
tạo của Trường . Theo đ ó, sinh viên đến thực tập tại doanh nghiệp dưới sự hướng dẫn 
của một giảng viên do khoa/bộ môn quản lý ngành đào tạo phân công. 
- Khoa/bộ môn quản lý ngành đào tạo tổ chức báo cáo kết quả thực tập doanh nghiệp 
cuối mỗi học kỳ có mở học phần Thực tập doanh nghiệp . 
- Sinh viên đăng ký học phần Thực tập doanh nghiệp trong học kỳ nào thì báo cáo kết 
quả thực tập vào cuối học kỳ đó theo kế hoạch của khoa/bộ môn quản lý ngành đào 
tạo. Nếu sinh viên không báo cáo vào đúng đợt báo cáo của học kỳ đã đăng ký thì 
xem như không đạt học phần này và nhận điểm không (0). Sinh viên phải đăng ký 
học lại vào các học kỳ tiếp theo."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/65/2,31002.0,"Để hoàn t ất chương trình giáo d ục bậc đại học, sinh viên ph ải thực hiện khóa lu ận tốt 
nghiệp ho ặc học các môn chuyên đ ề tốt nghi ệp. Quy đ ịnh v ề các môn chuyên đ ề tốt 
nghiệp được ghi rõ trong chương trình đào t ạo."
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/65/3,31003.0,"Làm khóa lu ận tốt nghi ệp 
- Vào đầu mỗi học kỳ chính, sinh viên đủ điều kiện quy định có thể đăng ký làm khóa 
luận tốt nghiệp theo quy trình đăng ký học phần. 
- Sinh viên chương trình tiên tiến và chương trình tài năng bắt buộc phải làm khóa luậ n 
tốt nghiệp. 
- Sinh viên chương trình chuẩn được làm khóa luận tốt nghiệp khi thỏa các yêu cầ u 
sau: 
▪ Không được phép nợ quá 8 tín chỉ theo chương trình đào tạo. 
▪ Có ĐTBC tính đến thời điểm xét làm khóa luận tốt nghiệp tối thiểu 6, 5 hoặc 
cao hơn theo yêu cầu cụ thể của khoa/bộ môn quản lý ngành đào tạo. 
▪ Trường hợp đặc biệt do Hiệu trưởng quyết định. 
- Sinh viên đủ điều kiện làm khóa luận được khoa/bộ môn quản lý ngành đào tạ o giao 
đề tài khóa luận tốt nghiệp . Căn cứ đề nghị của Trưởng khoa/Trưởng bộ môn quản lý 
ngành đào tạo và Trưởng P.ĐTĐH, Hiệu trưởng ra quyết định giao nhiệm vụ hướng 
dẫn khóa luận tốt nghiệp. 
- Sinh viên thực hiện khóa luận tốt nghiệp trong thời gian là một học kỳ chính. 
- Sinh viên chỉ được bảo vệ khóa luận khi đã hoàn thành khóa luận và được sự đồ ng ý 
bằng văn bản của cán bộ hướng dẫn. 
- Hằng năm có 2 đợt bảo vệ khóa luận tốt nghiệp được xác định cụ thể trên kế hoạch 
đào tạo của Trường. Nếu hết thời gian thực hiện khóa luận theo quy định mà sinh 
viên không ra bảo vệ hoặc không được cán bộ hướng dẫn đồng ý cho ra bảo vệ vào 
đúng đợt chính thức xem như không đạt học phần này, điểm được ghi là không (0). 
Trang 25/27"
790/QĐ-ĐHCNTT,dieu,Điều 32,"Chấm thực tập , khóa luận tốt nghiệp",1/66,67.0,"1. Ch ấm thực tập doanh nghi ệp : 
Trưởng khoa t ổ chức hội đồng chấm kết quả thực tập doanh nghi ệp. Số thành viên c ủa 
hội đồng ch ấm thực tập doanh nghi ệp là 3 ngư ời. 
Điểm ch ấm thực tập doanh nghi ệp của mỗi thành viên h ội đồng đư ợc cho theo thang 
điểm 10 (làm tròn đ ến 0,5) ; điểm tổng kết là trung bình c ộng làm tròn đ ến 0,1 c ủa các 
thành viên h ội đồng (không tính h ệ số). 
2. Chấm khóa luận tốt nghiệp : 
Việc chấm kết quả khóa lu ận tốt nghi ệp được thực hiện bởi hội đồng do khoa/b ộ môn 
quản lý ngành đào t ạo đề nghị và Hi ệu trư ởng ký quy ết định thành l ập. Số thành viên 
của hội đồng ch ấm khóa lu ận tốt nghi ệp là 3 ngư ời, bao g ồm: ch ủ tịch, ủy viên thư 
ký và ủy viên. Cán b ộ hướng dẫn không được là thành viên h ội đồng. Chủ tịch và ủy 
viên thư ký h ội đồng không đư ợc kiêm nhi ệm vai trò ph ản biện. Thành viên c ủa hội 
đồng là gi ảng viên c ủa Trư ờng ho ặc có th ể mời những ngư ời có chuyên môn phù h ợp 
ở ngoài Trư ờng. 
Điểm chấm khóa luận cho theo thang điểm 10 (lẻ đến 0,5) của mỗi thành viên hội 
đồng, người hướng dẫn và người phản biện. Điểm tổng kết là trung bình cộng (làm 
tròn đến 0,1) , trong đó : 
o Điểm được cho bởi các thành viên hội đồng không phải là người phản biện có 
hệ số 1. 
o Điểm được cho bởi người hướng dẫn và người phản biện có hệ số 2 . 
Các quy đ ịnh chi ti ết khác v ề khóa lu ận tốt nghi ệp có quy đ ịnh riêng. 
3. K ết quả chấm thực tập, khóa lu ận tốt nghi ệp phải được công b ố chậm nh ất trong vòng 01 
tuần sau ngày báo cáo thực tập/bảo vệ khóa lu ận tốt nghi ệp. 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/66/1,32001.0,"Ch ấm thực tập doanh nghi ệp : 
Trưởng khoa t ổ chức hội đồng chấm kết quả thực tập doanh nghi ệp. Số thành viên c ủa 
hội đồng ch ấm thực tập doanh nghi ệp là 3 ngư ời. 
Điểm ch ấm thực tập doanh nghi ệp của mỗi thành viên h ội đồng đư ợc cho theo thang 
điểm 10 (làm tròn đ ến 0,5) ; điểm tổng kết là trung bình c ộng làm tròn đ ến 0,1 c ủa các 
thành viên h ội đồng (không tính h ệ số)."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/66/2,32002.0,"Chấm khóa luận tốt nghiệp : 
Việc chấm kết quả khóa lu ận tốt nghi ệp được thực hiện bởi hội đồng do khoa/b ộ môn 
quản lý ngành đào t ạo đề nghị và Hi ệu trư ởng ký quy ết định thành l ập. Số thành viên 
của hội đồng ch ấm khóa lu ận tốt nghi ệp là 3 ngư ời, bao g ồm: ch ủ tịch, ủy viên thư 
ký và ủy viên. Cán b ộ hướng dẫn không được là thành viên h ội đồng. Chủ tịch và ủy 
viên thư ký h ội đồng không đư ợc kiêm nhi ệm vai trò ph ản biện. Thành viên c ủa hội 
đồng là gi ảng viên c ủa Trư ờng ho ặc có th ể mời những ngư ời có chuyên môn phù h ợp 
ở ngoài Trư ờng. 
Điểm chấm khóa luận cho theo thang điểm 10 (lẻ đến 0,5) của mỗi thành viên hội 
đồng, người hướng dẫn và người phản biện. Điểm tổng kết là trung bình cộng (làm 
tròn đến 0,1) , trong đó : 
o Điểm được cho bởi các thành viên hội đồng không phải là người phản biện có 
hệ số 1. 
o Điểm được cho bởi người hướng dẫn và người phản biện có hệ số 2 . 
Các quy đ ịnh chi ti ết khác v ề khóa lu ận tốt nghi ệp có quy đ ịnh riêng."
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/66/3,32003.0,"K ết quả chấm thực tập, khóa lu ận tốt nghi ệp phải được công b ố chậm nh ất trong vòng 01 
tuần sau ngày báo cáo thực tập/bảo vệ khóa lu ận tốt nghi ệp."
